group,candidate,species,reactions,case_id,fuel,observable,split,status,prediction,signed_sigma,source
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_1_2,ch4,laminar_flame_speed,development,success,0.20361794034099526,2.789198260265067,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_1_5,ch4,laminar_flame_speed,development,success,0.36295693424176245,-0.40382806739889254,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_1_8,ch4,laminar_flame_speed,development,success,0.23871860067546793,-1.1222477278346972,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_2_3,ch4,laminar_flame_speed,development,success,0.15602555998241557,2.7725559982415575,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_2_6,ch4,laminar_flame_speed,development,success,0.2886948965963736,0.20948965963735744,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_2_9,ch4,laminar_flame_speed,development,success,0.1579323540244027,-2.746764597559728,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_3_2,ch4,laminar_flame_speed,development,success,0.09809155295001357,3.749155295001357,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_3_5,ch4,laminar_flame_speed,development,success,0.19414909245080464,0.8849092450804619,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_3_8,ch4,laminar_flame_speed,development,success,0.08850826553827527,-1.9791734461724733,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_4_2,ch4,laminar_flame_speed,development,success,0.09724516801629211,1.814516801629211,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_4_4,ch4,laminar_flame_speed,development,success,0.13114922266785575,-1.305077733214424,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_4_7,ch4,laminar_flame_speed,development,success,0.06629008704503969,-1.130991295496031,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ch4_5_4,ch4,laminar_flame_speed,development,success,0.08219658071511679,-0.9703419284883205,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_h2_19_15,h2,laminar_flame_speed,development,success,0.34942931363531043,-2.3318528467014934,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_h2_20_5,h2,laminar_flame_speed,development,success,0.324421966693365,-4.750142408762209,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_h2plusco_8_3,h2plusco,laminar_flame_speed,development,success,0.12361925808869521,2.0619258088695207,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_h2plusco_8_7,h2plusco,laminar_flame_speed,development,success,0.22058209735248466,3.558209735248466,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h10_1_10,ic4h10,laminar_flame_speed,development,success,0.31703791554873884,-3.734182956433121,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h10_1_14,ic4h10,laminar_flame_speed,development,success,0.22482442049682377,-4.722278212867268,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h10_1_4,ic4h10,laminar_flame_speed,development,success,0.24764419951948147,0.4731291406202362,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_1_2,ic4h8,laminar_flame_speed,development,success,0.27932264761874054,0.20391262557252524,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_1_5,ic4h8,laminar_flame_speed,development,success,0.3589454568712109,-0.7457910304434417,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_1_7,ic4h8,laminar_flame_speed,development,success,0.273028447944273,-0.7623550281776031,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_2_2,ic4h8,laminar_flame_speed,development,success,0.22756638700571963,0.5066387005719625,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_2_5,ic4h8,laminar_flame_speed,development,success,0.2951493954646225,-1.3450604535377497,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_2_7,ic4h8,laminar_flame_speed,development,success,0.21078144278133004,-2.7718557218669977,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_3_2,ic4h8,laminar_flame_speed,development,success,0.16321289765585867,1.021289765585867,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_3_5,ic4h8,laminar_flame_speed,development,success,0.212529336571635,-2.0870663428364993,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_4_2,ic4h8,laminar_flame_speed,development,success,0.1188700625847836,-0.10299374152164115,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_4_4,ic4h8,laminar_flame_speed,development,success,0.16278914429242214,-1.4010855707577874,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_5_12,ic4h8,laminar_flame_speed,development,success,0.4780884189085217,-0.9785916934981438,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_5_16,ic4h8,laminar_flame_speed,development,success,0.3765108510602946,-0.41502072414054453,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_5_6,ic4h8,laminar_flame_speed,development,success,0.37949664645760484,-1.290805593221437,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_6_12,ic4h8,laminar_flame_speed,development,success,0.5686849265901683,-0.6864201497396143,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_6_16,ic4h8,laminar_flame_speed,development,success,0.4562764307198318,-0.26941858355706516,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-fls_ic4h8_6_6,ic4h8,laminar_flame_speed,development,success,0.45475825376675133,-0.9157964877672385,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_10_14,ac3h4,ignition_delay,development,success,0.00165697452,3.789436196798738,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_10_5,ac3h4,ignition_delay,development,success,0.00022959705999999998,2.204452796974658,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_1_10,ac3h4,ignition_delay,development,success,0.000412929,-3.6989479291790275,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_1_4,ac3h4,ignition_delay,development,success,8.369229999999999e-05,-4.452490548308294,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_2_15,ac3h4,ignition_delay,development,success,0.000994612,0.931250420345065,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_2_5,ac3h4,ignition_delay,development,success,0.00016963392,-1.1562890436359312,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_3_15,ac3h4,ignition_delay,development,success,0.0015587293199999998,3.789436196798738,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_3_6,ac3h4,ignition_delay,development,success,0.00017185452,2.5553516037821677,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_4_12,ac3h4,ignition_delay,development,success,0.00051662988,-1.6939181401498884,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_4_5,ac3h4,ignition_delay,development,success,0.00013098144,-2.9371911966314577,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_5_11,ac3h4,ignition_delay,development,success,0.0011313585,1.132317088662071,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_5_5,ac3h4,ignition_delay,development,success,0.00034489007999999994,-0.38152469146439194,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_6_14,ac3h4,ignition_delay,development,success,0.00110791116,3.817975369649554,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_6_5,ac3h4,ignition_delay,development,success,0.00012902448,0.8015872690629845,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_7_11,ac3h4,ignition_delay,development,success,0.0011527299,2.392313805485323,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_7_5,ac3h4,ignition_delay,development,success,0.0002268945,0.3029659345809223,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_8_13,ac3h4,ignition_delay,development,success,0.0007539929599999999,2.6368097779281445,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_8_5,ac3h4,ignition_delay,development,success,0.00015970668,0.2615605798350881,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_9_11,ac3h4,ignition_delay,development,success,0.00154057776,5.314284727338419,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_ac3h4_9_4,ac3h4,ignition_delay,development,success,0.00022005345999999998,3.143317437295495,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h2_27_15,c2h2,ignition_delay,development,success,0.0023919199999999996,21.626228420250598,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h2_27_6,c2h2,ignition_delay,development,success,0.00035279999999999996,5.880600012777323,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h2_29_13,c2h2,ignition_delay,development,unresolved_observable,,,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h2_29_5,c2h2,ignition_delay,development,success,0.00026025,40.30355733405063,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_13_3,c2h4,ignition_delay,development,success,0.00013,1.362002956577443,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_13_7,c2h4,ignition_delay,development,success,0.0012684600000000001,1.3340046804095533,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_14_3,c2h4,ignition_delay,development,success,1.235e-05,-2.276646091291831,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_14_7,c2h4,ignition_delay,development,success,0.00054112,-1.5255593610812852,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_15_2,c2h4,ignition_delay,development,success,7.795799999999999e-05,0.5032266564836099,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_15_5,c2h4,ignition_delay,development,success,0.000255744,-0.7331557877322712,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_16_2,c2h4,ignition_delay,development,success,4.2600000000000005e-05,5.083628867109124,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_16_5,c2h4,ignition_delay,development,success,0.00011506199999999999,-1.2404137597173492,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_17_2,c2h4,ignition_delay,development,success,2.6598e-05,-1.063822914291184,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_17_3,c2h4,ignition_delay,development,success,7.2036e-05,-2.882388952972233,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_18_2,c2h4,ignition_delay,development,success,0.00010947999999999999,-0.25996568801390535,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_18_5,c2h4,ignition_delay,development,numerical_failure,,,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_19_2,c2h4,ignition_delay,development,success,2.7959999999999997e-05,-0.35925971467011864,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_19_4,c2h4,ignition_delay,development,success,0.00014687999999999998,-2.30924171100329,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_20_2,c2h4,ignition_delay,development,success,9.368799999999999e-05,3.0959341610172313,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_34_2,c2h4,ignition_delay,development,success,6.795094e-05,-0.3090965142314529,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_34_5,c2h4,ignition_delay,development,success,0.0007604016,-3.6600145520032448,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_35_2,c2h4,ignition_delay,development,success,0.00012000894,1.2116667157181227,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_35_4,c2h4,ignition_delay,development,success,0.00073244304,-1.577047068667299,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_36_2,c2h4,ignition_delay,development,success,0.00010916795999999998,-1.5669124329174227,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_36_3,c2h4,ignition_delay,development,success,0.0008762039199999999,4.279482366929582,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_37_2,c2h4,ignition_delay,development,success,7.40531e-05,-4.907354022572454,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_37_5,c2h4,ignition_delay,development,success,0.0007420230000000001,-3.3747787988932867,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_39_2,c2h4,ignition_delay,development,success,0.00010991123999999999,1.7893711711821854,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_39_3,c2h4,ignition_delay,development,success,0.00030587436000000006,1.0027728930135456,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_41_2,c2h4,ignition_delay,development,success,0.00012282696,0.7906218885769791,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_41_4,c2h4,ignition_delay,development,success,0.00124599168,5.017650565011005,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_6_2,c2h4,ignition_delay,development,success,0.000233248,0.6162814801233181,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_6_5,c2h4,ignition_delay,development,success,0.0009560840000000001,-0.20495076160854245,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_7_2,c2h4,ignition_delay,development,success,0.00020356200000000001,-1.306917871219833,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_7_5,c2h4,ignition_delay,development,success,0.000334314,-1.666349606289333,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_8_3,c2h4,ignition_delay,development,success,0.00048355999999999996,0.741018819565047,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_8_5,c2h4,ignition_delay,development,success,0.0010644159999999999,0.6745482077036079,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_9_2,c2h4,ignition_delay,development,success,0.00039278399999999997,-1.2204655517373746,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h4_9_5,c2h4,ignition_delay,development,success,0.00067895,-1.7292051770554153,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_10_3,c2h6,ignition_delay,development,success,5.3972e-05,-4.532337413129026,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_10_8,c2h6,ignition_delay,development,success,0.000611116,-2.229126865833706,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_11_3,c2h6,ignition_delay,development,success,7.900199999999999e-05,-4.689836630167541,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_11_7,c2h6,ignition_delay,development,success,0.000503272,-2.759411928433594,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_12_3,c2h6,ignition_delay,development,success,6.636e-05,-4.437501083499467,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_12_9,c2h6,ignition_delay,development,success,0.00047558999999999996,-2.818518286574944,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_1_3,c2h6,ignition_delay,development,success,0.000103622,-4.628102493729158,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_1_7,c2h6,ignition_delay,development,success,0.000704214,-3.6188057357034427,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_2_3,c2h6,ignition_delay,development,success,6.4896e-05,-5.5712538191063,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_2_8,c2h6,ignition_delay,development,success,0.000328512,-3.625985848592597,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_3_3,c2h6,ignition_delay,development,success,0.00010217199999999998,-3.981638027437168,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_3_6,c2h6,ignition_delay,development,success,0.000536712,-1.9112981139185239,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_41_2,c2h6,ignition_delay,development,success,3.276e-05,-9.41899073708289,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_41_4,c2h6,ignition_delay,development,success,7.887999999999999e-05,-8.084569473722317,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_42_2,c2h6,ignition_delay,development,success,2.5079999999999997e-05,-10.152344325847332,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_42_4,c2h6,ignition_delay,development,success,6.21e-05,-10.043242618590705,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_43_2,c2h6,ignition_delay,development,success,5.26e-05,-4.281534387720119,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_43_4,c2h6,ignition_delay,development,success,0.00013887999999999997,-5.562798876660722,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_44_2,c2h6,ignition_delay,development,success,1.5119999999999998e-05,-6.648186466574143,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_44_4,c2h6,ignition_delay,development,success,3.696e-05,-7.752305490061037,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_45_2,c2h6,ignition_delay,development,success,3.8456e-05,-4.539874609265773,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_45_4,c2h6,ignition_delay,development,success,8.5892e-05,-4.934214150736074,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_4_3,c2h6,ignition_delay,development,success,8.999999999999999e-05,-2.5801225662438587,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
DeepSeek 普通 Team,candidate_3,63,461,ffcm2-ign_c2h6_4_8,c2h6,ignition_delay,development,success,0.000752432,-2.404598478840786,evidence/cfx_astra_e598e3112e8446a08ba0586d_endpoint/evaluation_result.json
